R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
LAM,urb,comm,perm,sr21_std,electricity,electricity,SSP2,2045,87.49374369080255,87.49374369080255,2055.175089755936,3148.9094459799317,1476.1084390817434,1672.8010068981882,9044.443590509081,13247.372080953803
LAM,urb,comm,perm,sr21_std,electricity,electricity,SSP2,2050,98.50293327283856,98.50293327283856,2337.123413087493,3522.082393503971,1639.059111831227,1883.023281672744,10586.069223855238,15324.03443591351
LAM,urb,comm,perm,sr21_std,electricity,electricity,SSP2,2055,108.27700117287849,108.27700117287849,2587.5599092719917,3844.781846496264,1775.2218368057204,2069.5600096905437,12045.305228701034,17154.96722035167
LAM,urb,comm,perm,sr21_std,electricity,electricity,SSP2,2060,117.12411789057249,117.12411789057249,2812.579309293932,4117.30671356437,1878.9881678014847,2238.3185457628856,13420.273362240932,18749.89625181843
LAM,urb,comm,perm,sr21_std,electricity,electricity,SSP2,2070,133.11649491844392,133.11649491844392,3211.3385065785656,4569.243980061411,2026.082962088147,2543.1610179732647,15934.285055668211,21401.49016383201
LAM,urb,comm,perm,sr21_std,electricity,electricity,SSP2,2080,147.80472612638027,147.80472612638027,3568.791040720311,4951.840597651788,2128.828842785187,2823.011754866601,18169.646487372305,23627.549031004168
LAM,urb,comm,perm,sr21_std,electricity,electricity,SSP2,2090,162.02065514840584,162.02065514840584,3913.4108390561423,5306.037200763047,2212.1876938518835,3093.849506911163,20198.16552872774,25705.525229987103
LAM,urb,comm,perm,sr21_std,electricity,electricity,SSP2,2100,176.14071531452566,176.14071531452566,4255.595993130489,5649.048774646195,2286.1329201503017,3362.915854495893,22101.398233442713,27769.906061207654
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2025,11.818284572252312,11.818284572252312,0,1183.832708428378,649.883353131979,533.949355296399,0,1458.8945312597375
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2030,21.95397423425494,21.95397423425494,0,2376.644519013198,1384.7714471396403,991.8730718735578,0,2893.94133016611
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2035,30.619584697316746,30.619584697316746,0,3578.3241255654757,2194.9564254509046,1383.367700114571,0,4265.458473595076
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2040,38.04257239836447,38.04257239836447,0,4755.625699262494,3036.9180449818255,1718.707654280669,0,5551.524777472988
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2045,44.44679745033745,44.44679745033745,0,5668.406404674787,3660.3995250202324,2008.006879654555,0,6729.661331125607
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2050,50.039797137961436,50.039797137961436,0,6427.425897815364,4166.782771700004,2260.6431261153607,0,7784.6572587264245
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2055,55.00527848145151,55.00527848145151,0,7077.557545726409,4592.639371316002,2484.918174410407,0,8714.812370810052
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2060,59.49977519747751,59.49977519747751,0,7618.555521605989,4930.6491435229545,2687.906378083035,0,9525.063087361108
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2070,67.62389569232607,67.62389569232607,0,8466.068612714373,5411.2802979395265,3054.7883147748466,0,10872.07216044865
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2080,75.08520126604972,75.08520126604972,0,9112.709350322453,5720.9923542188035,3391.7169961036498,0,12002.85891331703
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2090,82.30637673983416,82.30637673983416,0,9668.220415444677,5950.420207841321,3717.8002076033545,0,13058.38840076711
LAM,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,2100,89.47874499405434,89.47874499405434,0,10191.133379029232,6149.444883914171,4041.6884951150614,0,14106.99586704091
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2025,33.92012338149903,33.92012338149903,670.5090597967993,1054.3341909147048,403.4960170470249,650.8381738676798,2876.2960608986295,4187.230574656365
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2030,64.46774710369226,64.46774710369226,1310.512707615886,2100.3126346669446,863.7325730698273,1236.5800615971175,5785.501946665028,8498.045766810254
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2035,91.2257133164168,91.2257133164168,1896.3706482441567,3105.8995973734454,1356.5332004819743,1749.366396891471,8615.467498427955,12708.18973287265
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2040,114.05405023972317,114.05405023972317,2412.871537417079,3990.894899288361,1804.2394117786855,2186.6554875096754,11291.98249791701,16643.824167479106
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2045,133.05804714272207,133.05804714272207,2852.9684831567306,4666.8687009446885,2116.27630601513,2550.592394929559,13754.53776327729,20146.234284978083
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2050,148.53609379307358,148.53609379307358,3216.650858619048,5180.97258212105,2333.976120715167,2846.996461405884,15963.112151992253,23107.659240527162
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2055,160.91795774150813,160.91795774150813,3509.2985553502463,5579.495276270989,2495.322392000372,3084.1728842706175,17901.363140644426,25495.186053536323
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2060,170.70374024818497,170.70374024818497,3739.8783312811242,5866.887650083535,2595.144017869912,3271.743632213623,19559.514294297278,27327.22753516215
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2070,184.23566309919346,184.23566309919346,4052.298610184584,6196.2158127459825,2664.5766305575034,3531.639182188479,22053.341887053037,29620.053728579263
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2080,193.09090048232068,193.09090048232068,4247.61007576212,6347.439106703464,2644.9840079750084,3702.455098728455,23736.679425881855,30866.83922871193
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2090,200.16286560551734,200.16286560551734,4401.465930598907,6439.804743908058,2600.3848033066356,3839.419940601422,24953.13136773539,31757.010161551432
LAM,urb,comm,perm,sr31_std,electricity,electricity,SSP2,2100,207.21701748626796,207.21701748626796,4554.766166886386,6536.1833162610665,2560.0164995209707,3976.166816740096,26000.722297694636,32669.318389004755
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2025,17.827405295860967,17.827405295860967,0,1697.2164125974175,894.7547453063721,802.4616672910455,0,2200.683519987861
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2030,33.884725834717734,33.884725834717734,0,3474.01253153614,1948.8582180444612,1525.1543134916787,0,4466.635858642517
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2035,47.9516790768932,47.9516790768932,0,5291.064743225679,3132.8670343812632,2158.1977088444164,0,6679.904311686164
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2040,59.953740132966836,59.953740132966836,0,7066.122546738429,4367.850513483862,2698.272033254567,0,8749.00546590407
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2045,69.94546623179792,69.94546623179792,0,8418.867922735171,5271.004980468742,3147.862942266428,0,10590.398552643273
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2050,78.08313484662644,78.08313484662644,0,9488.460929744822,5974.433688693578,3514.027241051244,0,12147.3402618328
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2055,84.59230798638187,84.59230798638187,0,10328.741845744076,6521.809868410318,3806.9319773337593,0,13402.460863164068
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2060,89.73571806615503,89.73571806615503,0,10947.472778754907,6909.063276867583,4038.4095018873236,0,14365.405128556069
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2070,96.84423431725655,96.84423431725655,0,11643.235505509105,7284.782154597543,4358.453350911562,0,15569.903109561508
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2080,101.49096520612935,101.49096520612935,0,11871.517607413914,7303.67689896166,4567.840708452253,0,16223.99242201069
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2090,105.19844164145266,105.19844164145266,0,11922.174850750276,7187.1390953452465,4735.035755405029,0,16690.34848237555
LAM,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,2100,108.89599696241206,108.89599696241206,0,11974.445205991344,7072.6323629911785,4901.812843000166,0,17168.271405551375
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2020,2.559527429783988,2.559527429783988,584.5881848264368,56.32616596325357,32.02032628864901,24.305839674604563,601.1449600819886,964.6435564661862
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2025,2.3836851505022807,2.3836851505022807,563.3667055483212,53.282741064367606,30.646738641121,22.636002423246605,581.4411395902463,914.5827295279785
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2030,2.2309679422113704,2.2309679422113704,542.0450330282442,51.127296996377815,29.941531025850278,21.185765970527534,564.1632763810439,871.0345337175871
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2035,2.0983616301838652,2.0983616301838652,521.1935533872048,50.13921088769077,30.212703842183327,19.92650704550745,547.6111584172264,833.1251778672872
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2040,1.983060893700475,1.983060893700475,501.14816423591725,49.430832863004895,30.59924716223687,18.83158570076802,531.9877892842442,798.0102923468891
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2045,1.8825206833126773,1.8825206833126773,482.0838307191913,49.899469273525554,32.022635690654106,17.87683358287144,517.2584073413478,765.2485893734
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2050,1.794475828990605,1.794475828990605,464.0707983289865,51.33722799016856,34.29648785503901,17.040740135129546,503.46462703413744,734.9247430753377
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2055,1.7169402363637885,1.7169402363637885,447.11612862223865,53.10647388449072,36.802028919201206,16.304444965289523,490.8847459577252,707.3610813920118
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2060,1.6481938491754378,1.6481938491754378,431.1933746974543,55.30691223998427,39.65529820192506,15.651614038059213,479.409385590256,682.409812641293
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2070,1.5301902621729646,1.5301902621729646,401.9685176270538,56.66475756277389,42.1337317368987,14.531025825875185,458.0933496268021,638.0590083232028
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2080,1.4319019137250204,1.4319019137250204,376.39330573582095,55.15291987260259,41.55668635105227,13.596233521550323,437.633389735583,599.0145934317713
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2090,1.3471158460450354,1.3471158460450354,354.23507899126406,52.454903388075856,39.66606304010117,12.78884034797468,417.4755884500079,563.7824057858267
MEA,rur,comm,perm,s1,biomass_solid,electricity,SSP2,2100,1.2690706306509287,1.2690706306509287,333.984923117526,49.221392011975446,37.17679277399387,12.04459923798158,396.5144201344001,530.565731496707
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2020,0.15036349036472504,0.15036349036472504,18.31603107413396,3.30896977925812,1.881084753608842,1.427885025649278,18.834779860534827,56.66951266872681
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2025,0.1400333573349299,0.1400333573349299,17.65113006877051,3.130178966206525,1.800391173043651,1.329787793162874,18.217429395502858,53.7286101519574
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2030,0.13106174319485075,0.13106174319485075,16.98308985701668,3.003553993649441,1.758962636489495,1.2445913571599463,17.676087836141004,51.170302455706505
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2035,0.1232715755115403,0.1232715755115403,16.32978150246819,2.9455073117774813,1.7748931133532286,1.1706141984242528,17.15748497488521,48.94325734741622
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2040,0.11649805124803674,0.11649805124803674,15.701729179219974,2.903892523661704,1.7976012127092609,1.1062913109524435,16.667981216644453,46.880377818761275
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2045,0.11059165743298623,0.11059165743298623,15.104414810045895,2.9314233111503847,1.8812204247970672,1.0502028863533177,16.20648742468381,44.95573971497362
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2050,0.10541932311524257,0.10541932311524257,14.540039290765638,3.0158867240226335,2.014801470526071,1.0010852534965624,15.774307449401244,43.1743173711209
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2055,0.10086437200450034,0.10086437200450034,14.008823879238353,3.119823874475162,2.161993446156395,0.9578304283187673,15.38016077017722,41.55504643896776
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2060,0.0968257566915318,0.0968257566915318,13.509939951980288,3.2490921095947587,2.3296132673072454,0.9194788422875132,15.020620395437614,40.089244669718745
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2070,0.08989344918059639,0.08989344918059639,12.594281018563766,3.3288608826963872,2.4752127686983982,0.8536481139979888,14.352756782429932,37.4837864655292
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2080,0.0841193445721883,0.0841193445721883,11.792970990718379,3.2400455841814195,2.441313323831287,0.7987322603501326,13.711715327090248,35.190060510201256
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2090,0.07913845282566011,0.07913845282566011,11.098720272456639,3.0815463343747433,2.330245664006141,0.751300670368602,13.080140958195864,33.12028988093962
MEA,rur,comm,perm,s1,coal,electricity,SSP2,2100,0.07455356307396789,0.07455356307396789,10.464252283217263,2.891588588825386,2.184009540800092,0.7075790480252938,12.423395879262252,31.168923756226956
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2020,27.9437019211445,27.9437019211445,2552.9021949046046,614.942263838805,349.5826779610441,265.359585877761,2625.2057907966373,10531.519095428785
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2025,26.023939632036743,26.023939632036743,2460.2277919236026,581.7155997222128,334.58650196873293,247.12909775347984,2539.159018227016,9984.978820178594
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2030,24.356645858423523,24.356645858423523,2367.1158440181857,558.1834875663374,326.88738096596126,231.29610660037605,2463.7064243102627,9509.540350986494
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2035,22.90891327617035,22.90891327617035,2276.057233029593,547.3960338587625,329.8479166827247,217.5481171760378,2391.42316687218,9095.66405209349
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2040,21.650114728282116,21.650114728282116,2188.5188268654383,539.6622998292611,334.06801261868293,205.59428721057822,2323.195764413818,8712.296449666992
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2045,20.552464577479128,20.552464577479128,2105.264700140228,544.7786490562041,349.60789092137003,195.17075813483416,2258.872412616266,8354.619774156487
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2050,19.59123277501545,19.59123277501545,2026.6016153959856,560.4754142313109,374.43272630552383,186.04268792578705,2198.6348420776108,8023.558457071167
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2055,18.744736088326217,18.744736088326217,1952.5604105620087,579.7911985974804,401.7870307954867,178.0041678019937,2143.6983810805136,7722.631521483486
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2060,17.99419576217035,17.99419576217035,1883.0255918792623,603.814536962699,432.93766642057,170.87687054212893,2093.5853725818974,7450.225448199912
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2070,16.705888779092273,16.705888779092273,1755.400361567711,618.6388457307023,459.9960237937981,158.64282193690423,2000.4980396201597,6966.024481431747
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2080,15.632823384403732,15.632823384403732,1643.7131665706313,602.1333215894903,453.6961169897229,148.43720459976737,1911.1491990555755,6539.756148127886
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2090,14.707169463107181,14.707169463107181,1546.9479784615282,572.6776620997745,433.0551917796047,139.6224703201698,1823.1198880395007,6155.107897033238
MEA,rur,comm,perm,s1,electricity,electricity,SSP2,2100,13.855108957569286,13.855108957569286,1458.515354038365,537.3757243275378,405.8785241237193,131.49720020381847,1731.582265485626,5792.464061097092
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2020,57.36887295862203,57.36887295862203,6988.199445124013,1262.4864347113303,717.698903927625,544.7875307837053,7186.120050829343,21621.379398904293
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2025,53.42756986338204,53.42756986338204,6734.516709929452,1194.2715547388723,686.9115115559291,507.3600431829431,6950.579492509787,20499.323355436558
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2030,50.00458872248537,50.00458872248537,6479.636258974978,1145.9597470719311,671.1050913491649,474.8546557227662,6744.038961504398,19523.240472230475
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2035,47.03237026610464,47.03237026610464,6230.376519973259,1123.8129297660114,677.1831191603511,446.6298106056603,6546.174029376168,18673.545722447812
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2040,44.44803644455526,44.44803644455526,5990.752831070144,1107.9354484542166,685.8470445165859,422.08840393763063,6359.411411931754,17886.485821005845
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2045,42.19454289395965,42.19454289395965,5762.856735618025,1118.439396338955,717.7506665407803,400.68872979817473,6183.33556684063,17152.16980885354
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2050,40.221118423772275,40.221118423772275,5547.527951666503,1150.6651096604967,768.7164559498805,381.94865371061616,6018.4439553058,16472.49555900724
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2055,38.48324700588042,38.48324700588042,5344.850893544794,1190.3207280343224,824.8752864272269,365.4454416070955,5868.063362179796,15854.687682785318
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2060,36.94237555140052,36.94237555140052,5154.5094138250015,1239.6410310682666,888.8280462561073,350.81298481215936,5730.886270593047,15295.433599128855
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2070,34.297460434124226,34.297460434124226,4805.153858642961,1270.0755772423513,944.3792925075253,325.69628473482584,5476.073199472407,14301.361166372366
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2080,32.09443978645529,32.09443978645529,4499.426363226147,1236.1894686571966,931.4454817294388,304.74398692775765,5231.493708996525,13426.22536909041
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2090,30.194057282944517,30.194057282944517,4234.545697140969,1175.7165223046238,889.0693277228711,286.6471945817526,4990.526239258208,12636.536275176757
MEA,rur,comm,perm,s1,gas,electricity,SSP2,2100,28.44476325480334,28.44476325480334,3992.4742154513865,1103.2410718818358,833.2751885440251,269.9658833378104,4739.955275587695,11892.022602236511
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2020,81.87985947712463,81.87985947712463,9973.924169261247,1801.886746850877,1024.337456356279,777.549290494598,10256.406821379314,30859.164832482773
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2025,76.25462532217381,76.25462532217381,9611.854886057597,1704.5268982364576,980.3960778511886,724.130820385269,9920.231002993407,29257.70769331321
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2030,71.36916740123011,71.36916740123011,9248.076160204928,1635.5737565962643,957.8363272649793,677.7374293312848,9625.445542112693,27864.591092027953
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2035,67.12706158681313,67.12706158681313,8892.319608774138,1603.9646592704228,966.5112068201421,637.4534524502809,9343.042350230357,26651.86225280038
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2040,63.438565033939035,63.438565033939035,8550.31613262393,1581.303486555509,978.8768147567001,602.426671798809,9076.484963214292,25528.52914886196
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2045,60.22226103950256,60.22226103950256,8225.050891936718,1596.295270992456,1024.411334670423,571.8839363220327,8825.18029729442,24480.47488554553
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2050,57.405686301752,57.405686301752,7917.722376273731,1642.2894964700376,1097.1523780217972,545.1371184482406,8589.838355135353,23510.408206562362
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2055,54.9253052144928,54.9253052144928,7628.45106619865,1698.8880714917386,1177.3052015103442,521.5828699813947,8375.2072982942,22628.640455530618
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2060,52.72609279044293,52.72609279044293,7356.785739549019,1769.2805905275807,1268.5819290791135,500.69866144846765,8179.420970217195,21830.443743273365
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2070,48.95113144010502,48.95113144010502,6858.167197979295,1812.718368463414,1347.8675765440876,464.85079191932635,7815.738412407476,20411.651514902704
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2080,45.80686501560041,45.80686501560041,6421.8169077953435,1764.3543399211844,1329.4077645514328,434.9465753697517,7466.6617567539015,19162.611880532226
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2090,43.094539597403774,43.094539597403774,6043.765351287949,1678.0441843596495,1268.9262986233123,409.11788573633737,7122.740366233496,18035.526255434328
MEA,rur,comm,perm,s1,oil,electricity,SSP2,2100,40.597855562609766,40.597855562609766,5698.268257092027,1574.6034265039375,1189.2939816540759,385.3094448498614,6765.112366299772,16972.91735663723
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2020,54.814970897930124,54.814970897930124,0,4766.652169925163,3765.935946419628,1000.7162235055358,0,20658.855951011377
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2025,51.04912361309018,51.04912361309018,0,4450.209506364779,3518.243560592774,931.96594577200494,0,19586.750710022734
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2030,47.77852403619476,47.77852403619476,0,4091.1746444949586,3218.91760677455,872.2570377204082,0,18654.120311711096
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2035,44.93862044761648,44.93862044761648,0,3785.8746315077256,2965.4636049724245,820.4110265353012,0,17842.25160000205
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2040,42.469333952825075,42.469333952825075,0,3502.9394969108316,2727.6084004629124,775.3310964479189,0,17090.229408048905
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2045,40.31615964380299,40.31615964380299,0,3290.029001130759,2554.006809308399,736.02219182236,0,16388.603094699007
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2050,38.43058652160442,38.43058652160442,0,3102.54633493121,2400.9476515604442,701.598683370766,0,15739.186044936432
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2055,36.77008028741228,36.77008028741228,0,2963.3752839510435,2292.091229970222,671.2840539808215,0,15148.881250555101
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2060,35.29780412827924,35.29780412827924,0,2858.288582862257,2213.8827815519426,644.4058013103142,0,14614.523597378233
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2070,32.770633247904925,32.770633247904925,0,2831.919526049143,2233.650407074444,598.2691189746992,0,13664.70449405989
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2080,30.51251987714336,30.51251987714336,0,3019.728034854224,2462.3056667070014,557.4223681472228,0,12764.45300728597
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2090,28.455232339353838,28.455232339353838,0,3287.030902752348,2766.5709712649737,520.4599314873747,0,11908.819417850751
MEA,rur,comm,perm,s1,v_no_heat,electricity,SSP2,2100,26.538050738112716,26.538050738112716,0,3103.2387863329236,2617.099765055634,486.1390212772893,0,11094.875227820476
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2020,4.493663040411757,4.493663040411757,906.3558375945504,90.93345143121286,48.16160949207054,42.77184193914232,1055.406891762912,1693.5872795976593
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2025,4.117991991499429,4.117991991499429,859.4935121152304,84.69819974597597,45.502168535418704,39.196031210557265,1004.4824736422945,1580.009153040323
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2030,3.7735224051747895,3.7735224051747895,809.6272406872229,79.65425039082642,43.73674752634593,35.91750286448048,954.241754585906,1473.2924962634359
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2035,3.4620578419084804,3.4620578419084804,759.2910694270553,76.30002794628139,43.34671123040073,32.95331671588066,903.4960790570805,1374.5617122602957
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2040,3.183659253856287,3.183659253856287,710.3179142355413,73.42092265601215,43.11695582914274,30.303966826869402,854.0674941821264,1281.147170000353
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2045,2.937092567277542,2.937092567277542,663.9313943576144,72.15464061242893,44.19699850296121,27.957642109467724,807.022115098724,1193.9342626574057
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2050,2.7202482983262937,2.7202482983262937,620.8613631010661,72.35163647516573,46.457418235494984,25.894218239670746,763.2026984322588,1114.0733965043796
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2055,2.530499108228132,2.530499108228132,581.4622421149639,72.9267317242835,48.838074087266534,24.088657637016972,723.4866919535693,1042.5386671866133
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2060,2.364981241952248,2.364981241952248,545.8207057400998,74.1042885483001,51.590603890302916,22.513684657997196,687.9010043048181,979.1848252729523
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2070,2.0909084096468527,2.0909084096468527,484.34513886301005,72.3902077335599,52.48443443447646,19.905773299083446,625.9556480105924,871.8673614216958
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2080,1.8823009065533942,1.8823009065533942,436.1039730327387,67.76401003996884,49.844408938811284,17.919601101157554,575.2892138361341,787.43222664053485
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2090,1.720764331891719,1.720764331891719,398.6412714984672,62.562219266105,46.181543289864756,16.380675976240244,533.2704712436913,720.1582979463528
MEA,rur,comm,perm,s2,biomass_solid,electricity,SSP2,2100,1.5888638510828905,1.5888638510828905,368.23094409610525,57.48548170329785,42.36269520100752,15.12278650229033,496.4321239248128,664.2630370904423
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2020,0.2639873483410604,0.2639873483410604,28.397497774673703,5.342029544281684,2.8293299857137004,2.5126995585679834,33.067492513705645,99.49246552411046
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2025,0.2419179579182149,0.2419179579182149,26.92923031901883,4.97572981380668,2.673096916698129,2.302632897108551,31.471953552741105,92.8201386949337
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2030,0.2216815467449482,0.2216815467449482,25.36684465842329,4.679415024005298,2.569384464445606,2.110030559559692,29.89783590845184,86.55089974595661
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2035,0.20338406787309124,0.20338406787309124,23.789736337210467,4.482365916684414,2.546471164946704,1.9358947517377103,28.30789721136415,80.75080352441171
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2040,0.18702910210940535,0.18702910210940535,22.255333397598857,4.3132283182085525,2.5329738196497678,1.780254498558784,26.759224961524676,75.26301836006347
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2045,0.17254415187891445,0.17254415187891445,20.801973647710195,4.238838577683181,2.5964226379817927,1.6424159397013884,25.2852221635508,70.13955809378905
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2050,0.1598052921336536,0.1598052921336536,19.452524515813494,4.250411412955532,2.729214574067607,1.5211968388879245,23.912293644704206,65.44800513109588
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2055,0.14865817555344973,0.14865817555344973,18.218090519361223,4.2841962919386205,2.8690699692425468,1.4151263226960746,22.667931147296215,61.24558420271729
MEA,rur,comm,perm,s2,coal,electricity,SSP2,2060,0.13893456656927877,0.13893456656927877,17.101387353311832,4.353373731101056,3.030771688624004,1.3226020424770515,21.552977797944834,57.52376250486111
