node,commodity,level,year,time,value,unit
R12_CHN,resid_hotwater_lightoil,final,2035,year,28.871270396243208,GWa
R12_CHN,resid_other_uses_electr,final,2035,year,0,GWa
R12_CHN,resid_cool_electr,final,2040,year,16.826791560235197,GWa
R12_CHN,resid_heat_biomass,final,2040,year,6.072263749611959,GWa
R12_CHN,resid_heat_coal,final,2040,year,17.23076203036795,GWa
R12_CHN,resid_heat_d_heat,final,2040,year,27.231827126873185,GWa
R12_CHN,resid_heat_electr,final,2040,year,25.115588667608595,GWa
R12_CHN,resid_heat_gas,final,2040,year,35.620647903204166,GWa
R12_CHN,resid_heat_lightoil,final,2040,year,23.646914664969028,GWa
R12_CHN,resid_hotwater_biomass,final,2040,year,8.501145449177024,GWa
R12_CHN,resid_hotwater_coal,final,2040,year,21.19159409742314,GWa
R12_CHN,resid_hotwater_d_heat,final,2040,year,57.78761624613636,GWa
R12_CHN,resid_hotwater_electr,final,2040,year,35.672887171799545,GWa
R12_CHN,resid_hotwater_gas,final,2040,year,41.55133375097909,GWa
R12_CHN,resid_hotwater_lightoil,final,2040,year,30.804035125920073,GWa
R12_CHN,resid_other_uses_electr,final,2040,year,0,GWa
R12_CHN,resid_cool_electr,final,2045,year,17.307413864920065,GWa
R12_CHN,resid_heat_biomass,final,2045,year,5.6315181155102705,GWa
R12_CHN,resid_heat_coal,final,2045,year,15.975129093615246,GWa
R12_CHN,resid_heat_d_heat,final,2045,year,28.45321543129367,GWa
R12_CHN,resid_heat_electr,final,2045,year,23.360623227984753,GWa
R12_CHN,resid_heat_gas,final,2045,year,33.892112842846814,GWa
R12_CHN,resid_heat_lightoil,final,2045,year,22.735761374807886,GWa
R12_CHN,resid_hotwater_biomass,final,2045,year,7.84183884669855,GWa
R12_CHN,resid_hotwater_coal,final,2045,year,19.57280704081624,GWa
R12_CHN,resid_hotwater_d_heat,final,2045,year,61.18883241583751,GWa
R12_CHN,resid_hotwater_electr,final,2045,year,34.068205191834984,GWa
R12_CHN,resid_hotwater_gas,final,2045,year,41.936442710888095,GWa
R12_CHN,resid_hotwater_lightoil,final,2045,year,31.447296233871217,GWa
R12_CHN,resid_other_uses_electr,final,2045,year,0,GWa
R12_CHN,resid_cool_electr,final,2050,year,17.332006056261704,GWa
R12_CHN,resid_heat_biomass,final,2050,year,5.077464766984188,GWa
R12_CHN,resid_heat_coal,final,2050,year,14.622310435410274,GWa
R12_CHN,resid_heat_d_heat,final,2050,year,29.226898629973807,GWa
R12_CHN,resid_heat_electr,final,2050,year,21.404077899419082,GWa
R12_CHN,resid_heat_gas,final,2050,year,32.33801475281851,GWa
R12_CHN,resid_heat_lightoil,final,2050,year,21.074505652101184,GWa
R12_CHN,resid_hotwater_biomass,final,2050,year,7.010401133655094,GWa
R12_CHN,resid_hotwater_coal,final,2050,year,17.884158668659012,GWa
R12_CHN,resid_hotwater_d_heat,final,2050,year,63.24301916001209,GWa
R12_CHN,resid_hotwater_electr,final,2050,year,32.117775773635074,GWa
R12_CHN,resid_hotwater_gas,final,2050,year,42.27624480687998,GWa
R12_CHN,resid_hotwater_lightoil,final,2050,year,30.353298287716164,GWa
R12_CHN,resid_other_uses_electr,final,2050,year,0,GWa
R12_CHN,resid_cool_electr,final,2055,year,17.018758197423537,GWa
