R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2030,1109.92543134501,106.065669939514,0.30849382248,2.316883518498357,0.22140388500113575,6.439570016846458e-4
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2035,1523.67842595646,84.454196037658,1.7035971153679998,3.180560903368215,0.17629160423017343,0.0035561272562017396
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2040,1864.03684757562,72.531768396238,4.4600840724060005,3.8910327919850523,0.15140445837081443,0.009310080647447047
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2045,2154.69355676618,66.606585812086,8.475243973973999,4.497756198843591,0.13903609786151452,0.01769141648980666
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2050,2404.24362092858,63.32620555477,13.41619272229,5.018672662571641,0.13218855771336888,0.028005264967759087
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2055,2611.40152248151,60.240153228547996,18.808572917962,5.451098764614434,0.12574666209594632,0.039261441687387655
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2060,2779.30815441555,57.714336111708,24.1330097249,5.801590876235961,0.12047421416072229,0.05037579183641682
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2070,3009.38923840536,54.982529056676,31.974420657695,6.2818673491952755,0.11477177815666449,0.06674413086073307
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2080,3131.19773664863,49.530042305643995,37.349192481317,6.536133171045018,0.10339013365016077,0.07796355146518658
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2090,3184.94888988074,44.037095015546,38.661979692335,6.648334547377879,0.09192403089676567,0.0807038932634795
FSU,urb,comm,perm,s51_std,aluminum,SSP2,2100,3183.18235878127,37.438594971104,37.615248081051,6.64464705029592,0.07815017225001643,0.07851892195821233
FSU,urb,comm,perm,s51_std,cement,SSP2,2025,581.13955075984,116.22791015196799,0,82.57890268500194,16.515780537000385,0
FSU,urb,comm,perm,s51_std,cement,SSP2,2030,1109.92543134501,106.065669939514,0.30849382248,157.71844140156628,15.071744170057858,0.043836426744990095
FSU,urb,comm,perm,s51_std,cement,SSP2,2035,1523.67842595646,84.454196037658,1.7035971153679998,216.51201040400872,12.000791938554439,0.2420781380659489
FSU,urb,comm,perm,s51_std,cement,SSP2,2040,1864.03684757562,72.531768396238,4.4600840724060005,264.8763403487876,10.306636050037623,0.6337700610818492
FSU,urb,comm,perm,s51_std,cement,SSP2,2045,2154.69355676618,66.606585812086,8.475243973973999,306.17814483207803,9.46467808078944,1.2043171841313496
FSU,urb,comm,perm,s51_std,cement,SSP2,2050,2404.24362092858,63.32620555477,13.41619272229,341.6387677350597,8.998541846068347,1.9064172654720282
FSU,urb,comm,perm,s51_std,cement,SSP2,2055,2611.40152248151,60.240153228547996,18.808572917962,371.07553928227475,8.560019266776155,2.6726649573331382
FSU,urb,comm,perm,s51_std,cement,SSP2,2060,2779.30815441555,57.714336111708,24.1330097249,394.9347748144603,8.201105120218887,3.4292580137817756
FSU,urb,comm,perm,s51_std,cement,SSP2,2070,3009.38923840536,54.982529056676,31.974420657695,427.6288900568526,7.812920167642985,4.54350864340376
FSU,urb,comm,perm,s51_std,cement,SSP2,2080,3131.19773664863,49.530042305643995,37.349192481317,444.937662294924,7.038131440536014,5.307254216728871
FSU,urb,comm,perm,s51_std,cement,SSP2,2090,3184.94888988074,44.037095015546,38.661979692335,452.57560613501784,6.257593342363615,5.493798958354228
FSU,urb,comm,perm,s51_std,cement,SSP2,2100,3183.18235878127,37.438594971104,37.615248081051,452.32458518908084,5.319958152460425,5.345060247054129
FSU,urb,comm,perm,s51_std,concrete,SSP2,2025,581.13955075984,116.22791015196799,0,550.5260179000129,110.10520358000258,0
FSU,urb,comm,perm,s51_std,concrete,SSP2,2030,1109.92543134501,106.065669939514,0.30849382248,1051.4562760104418,100.4782944670524,0.29224284496660063
FSU,urb,comm,perm,s51_std,concrete,SSP2,2035,1523.67842595646,84.454196037658,1.7035971153679998,1443.4134026933916,80.00527959036293,1.613854253772993
FSU,urb,comm,perm,s51_std,concrete,SSP2,2040,1864.03684757562,72.531768396238,4.4600840724060005,1765.8422689919173,68.71090700025083,4.225133740545662
FSU,urb,comm,perm,s51_std,concrete,SSP2,2045,2154.69355676618,66.606585812086,8.475243973973999,2041.187632213854,63.09785387192961,8.02878122754233
FSU,urb,comm,perm,s51_std,concrete,SSP2,2050,2404.24362092858,63.32620555477,13.41619272229,2277.5917849003977,59.99027897378899,12.709448436480187
FSU,urb,comm,perm,s51_std,concrete,SSP2,2055,2611.40152248151,60.240153228547996,18.808572917962,2473.8369285484982,57.066795111841046,17.817766382220924
FSU,urb,comm,perm,s51_std,concrete,SSP2,2060,2779.30815441555,57.714336111708,24.1330097249,2632.898498763069,54.674034134792585,22.861720091878507
FSU,urb,comm,perm,s51_std,concrete,SSP2,2070,3009.38923840536,54.982529056676,31.974420657695,2850.8592670456837,52.08613445095324,30.290057622691734
FSU,urb,comm,perm,s51_std,concrete,SSP2,2080,3131.19773664863,49.530042305643995,37.349192481317,2966.2510819661597,46.92087627024009,35.381694778192475
FSU,urb,comm,perm,s51_std,concrete,SSP2,2090,3184.94888988074,44.037095015546,38.661979692335,3017.170707566786,41.717288949090765,36.62532638902819
FSU,urb,comm,perm,s51_std,concrete,SSP2,2100,3183.18235878127,37.438594971104,37.615248081051,3015.4972345938722,35.466387683069506,35.63373498036086
FSU,urb,comm,perm,s51_std,copper,SSP2,2025,581.13955075984,116.22791015196799,0,0.0812996256866711,0.016259925137334222,0
FSU,urb,comm,perm,s51_std,copper,SSP2,2030,1109.92543134501,106.065669939514,0.30849382248,0.15527513484580774,0.014838259163420884,4.315733159355907e-5
FSU,urb,comm,perm,s51_std,copper,SSP2,2035,1523.67842595646,84.454196037658,1.7035971153679998,0.21315789905393726,0.011814880808840009,2.3832796721410537e-4
FSU,urb,comm,perm,s51_std,copper,SSP2,2040,1864.03684757562,72.531768396238,4.4600840724060005,0.26077298950985967,0.010146970057874046,6.239519666895634e-4
FSU,urb,comm,perm,s51_std,copper,SSP2,2045,2154.69355676618,66.606585812086,8.475243973973999,0.30143496412441745,0.009318055340940913,0.001185660418029351
FSU,urb,comm,perm,s51_std,copper,SSP2,2050,2404.24362092858,63.32620555477,13.41619272229,0.3363462462423888,0.00885914028915854,0.0018768838655642806
FSU,urb,comm,perm,s51_std,copper,SSP2,2055,2611.40152248151,60.240153228547996,18.808572917962,0.36532699593025414,0.008427411113879929,0.0026312611763068482
FSU,urb,comm,perm,s51_std,copper,SSP2,2060,2779.30815441555,57.714336111708,24.1330097249,0.3888166144026138,0.008074057111586356,0.0033761334171144306
FSU,urb,comm,perm,s51_std,copper,SSP2,2070,3009.38923840536,54.982529056676,31.974420657695,0.42100424641199546,0.007691885754066599,0.004473122553128436
FSU,urb,comm,perm,s51_std,copper,SSP2,2080,3131.19773664863,49.530042305643995,37.349192481317,0.4380448785625438,0.006929099722138743,0.005225036507083903
FSU,urb,comm,perm,s51_std,copper,SSP2,2090,3184.94888988074,44.037095015546,38.661979692335,0.44556449864739905,0.006160653385940002,0.005408691377454478
FSU,urb,comm,perm,s51_std,copper,SSP2,2100,3183.18235878127,37.438594971104,37.615248081051,0.4453173664104639,0.005237543638883203,0.00526225686257672
FSU,urb,comm,perm,s51_std,glass,SSP2,2025,581.13955075984,116.22791015196799,0,3.054277762599342,0.6108555525198683,0
FSU,urb,comm,perm,s51_std,glass,SSP2,2030,1109.92543134501,106.065669939514,0.30849382248,5.833401906079348,0.5574461704557696,0.0016213417597683252
FSU,urb,comm,perm,s51_std,glass,SSP2,2035,1523.67842595646,84.454196037658,1.7035971153679998,8.007951149885466,0.4438633931880202,0.008953544426796639
FSU,urb,comm,perm,s51_std,glass,SSP2,2040,1864.03684757562,72.531768396238,4.4600840724060005,9.796762730693555,0.3812030466778283,0.023440730516210703
FSU,urb,comm,perm,s51_std,glass,SSP2,2045,2154.69355676618,66.606585812086,8.475243973973999,11.324358507422746,0.35006224171548433,0.04454308636964606
FSU,urb,comm,perm,s51_std,glass,SSP2,2050,2404.24362092858,63.32620555477,13.41619272229,12.635911318842803,0.33282164527063723,0.07051108298662573
FSU,urb,comm,perm,s51_std,glass,SSP2,2055,2611.40152248151,60.240153228547996,18.808572917962,13.724664908634754,0.31660237232341865,0.09885165436502835
FSU,urb,comm,perm,s51_std,glass,SSP2,2060,2779.30815441555,57.714336111708,24.1330097249,14.607126774185913,0.303327510816797,0.12683513770656518
FSU,urb,comm,perm,s51_std,glass,SSP2,2070,3009.38923840536,54.982529056676,31.974420657695,15.81635704857699,0.2889700341505008,0.1680470067113932
FSU,urb,comm,perm,s51_std,glass,SSP2,2080,3131.19773664863,49.530042305643995,37.349192481317,16.456542331085473,0.2603135625460984,0.19629503429525014
FSU,urb,comm,perm,s51_std,glass,SSP2,2090,3184.94888988074,44.037095015546,38.661979692335,16.739040660129245,0.23144444369617542,0.2031946107917982
FSU,urb,comm,perm,s51_std,glass,SSP2,2100,3183.18235878127,37.438594971104,37.615248081051,16.72975635544374,0.19676490428795745,0.19769333475650785
FSU,urb,comm,perm,s51_std,steel,SSP2,2025,581.13955075984,116.22791015196799,0,63.044774404519,12.608954880903802,0
FSU,urb,comm,perm,s51_std,steel,SSP2,2030,1109.92543134501,106.065669939514,0.30849382248,120.40997439167974,11.506506870265033,0.03346687283288474
FSU,urb,comm,perm,s51_std,steel,SSP2,2035,1523.67842595646,84.454196037658,1.7035971153679998,165.2958613879562,9.161991693299008,0.18481429404372082
FSU,urb,comm,perm,s51_std,steel,SSP2,2040,1864.03684757562,72.531768396238,4.4600840724060005,202.2195570469455,7.8685902030291635,0.48385107123129945
FSU,urb,comm,perm,s51_std,steel,SSP2,2045,2154.69355676618,66.606585812086,8.475243973973999,233.75137524124946,7.225798297306985,0.9194346584461972
FSU,urb,comm,perm,s51_std,steel,SSP2,2050,2404.24362092858,63.32620555477,13.41619272229,260.8237496428559,6.869927090446052,1.4554522101247662
FSU,urb,comm,perm,s51_std,steel,SSP2,2055,2611.40152248151,60.240153228547996,18.808572917962,283.29722120823425,6.535137499111542,2.0404431860358665
FSU,urb,comm,perm,s51_std,steel,SSP2,2060,2779.30815441555,57.714336111708,24.1330097249,301.51252890405954,6.261124880094226,2.61806334092917
FSU,urb,comm,perm,s51_std,steel,SSP2,2070,3009.38923840536,54.982529056676,31.974420657695,326.4728160087987,5.964765495715758,3.4687367852418385
FSU,urb,comm,perm,s51_std,steel,SSP2,2080,3131.19773664863,49.530042305643995,37.349192481317,339.6871795506699,5.3732538756358865,4.051817521448772
FSU,urb,comm,perm,s51_std,steel,SSP2,2090,3184.94888988074,44.037095015546,38.661979692335,345.5183595573831,4.777352904402122,4.194234903730796
FSU,urb,comm,perm,s51_std,steel,SSP2,2100,3183.18235878127,37.438594971104,37.615248081051,345.32671788629216,4.061516327514293,4.080680494623387
FSU,urb,comm,perm,s51_std,wood,SSP2,2025,581.13955075984,116.22791015196799,0,27.304811834707237,5.460962366941447,0
FSU,urb,comm,perm,s51_std,wood,SSP2,2030,1109.92543134501,106.065669939514,0.30849382248,52.1497891750893,4.98349003442278,0.01449456634636625
FSU,urb,comm,perm,s51_std,wood,SSP2,2035,1523.67842595646,84.454196037658,1.7035971153679998,71.58995229794141,3.968076047215555,0.08004342264513417
FSU,urb,comm,perm,s51_std,wood,SSP2,2040,1864.03684757562,72.531768396238,4.4600840724060005,87.58167519224101,3.4079013990845812,0.209556820224662
FSU,urb,comm,perm,s51_std,wood,SSP2,2045,2154.69355676618,66.606585812086,8.475243973973999,101.2381656902061,3.129507000811362,0.3982089012183415
FSU,urb,comm,perm,s51_std,wood,SSP2,2050,2404.24362092858,63.32620555477,13.41619272229,112.96326259057066,2.975378503524972,0.6303591234520608
FSU,urb,comm,perm,s51_std,wood,SSP2,2055,2611.40152248151,60.240153228547996,18.808572917962,122.69656591604526,2.8303804940634287,0.8837198289685105
FSU,urb,comm,perm,s51_std,wood,SSP2,2060,2779.30815441555,57.714336111708,24.1330097249,130.58565036187926,2.7117051070345735,1.1338882178677752
FSU,urb,comm,perm,s51_std,wood,SSP2,2070,3009.38923840536,54.982529056676,31.974420657695,141.39599823246058,2.583351293378549,1.5023165063204147
FSU,urb,comm,perm,s51_std,wood,SSP2,2080,3131.19773664863,49.530042305643995,37.349192481317,147.11916424319256,2.327166484457002,1.7548498833838067
FSU,urb,comm,perm,s51_std,wood,SSP2,2090,3184.94888988074,44.037095015546,38.661979692335,149.64465940693128,2.0690806391931806,1.8165311228193066
FSU,urb,comm,perm,s51_std,wood,SSP2,2100,3183.18235878127,37.438594971104,37.615248081051,149.56165903428737,1.7590504547577506,1.7673504920221426
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2025,4.82685623453,0.965371246906,0,0.01007568917705732,0.002015137835411464,0
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2030,9.21887089108,0.880965233818,0.002562302508,0.0192436801820322,0.0018389468093631962,5.348608368220081e-6
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2035,12.65543998878,0.701463636648,0.014149817108,0.026417252457958316,0.0014642511043343144,2.953664914909121e-5
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2040,15.48240498746,0.60243777596,0.037044776224,0.03231832331176912,0.0012575422768276627,7.732810606550236e-5
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2045,17.896555163629998,0.5532241155600001,0.070394080326,0.03735767514243237,0.0011548125659428849,1.469421998102342e-4
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2050,19.96927983269,0.525977778816,0.111432845004,0.04168432762602371,0.001097937944676542,2.3260744795827428e-4
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2055,21.689901682200002,0.500345500146,0.156221130244,0.045275992698394434,0.0010444325448407037,3.2609953036655953e-4
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2060,23.0845084889,0.479366449448,0.200445088108,0.04818712657638238,0.0010006403986088286,4.184136230112375e-4
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2070,24.99552678599,0.45667647782599996,0.265574648117,0.05217622951162303,9.532768372365096e-4,5.543665437124451e-4
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2080,26.00724954414,0.411388956725,0.31021668091,0.054288122542857496,8.587426385693036e-4,6.47553335445857e-4
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2090,26.45369840267,0.365765376575,0.321120490722,0.05522005001561313,7.635069426213957e-4,6.703141953458324e-4
FSU,urb,comm,perm,s52_low,aluminum,SSP2,2100,26.43902586558,0.310959244321,0.31242649803,0.055189422228918324,6.491033791513166e-4,6.521661578207974e-4
FSU,urb,comm,perm,s52_low,cement,SSP2,2025,4.82685623453,0.965371246906,0,0.685887736851816,0.13717754737036322,0
FSU,urb,comm,perm,s52_low,cement,SSP2,2030,9.21887089108,0.880965233818,0.002562302508,1.3099852542899777,0.12518360214376578,3.6409865613347376e-4
FSU,urb,comm,perm,s52_low,cement,SSP2,2035,12.65543998878,0.701463636648,0.014149817108,1.79831564708152,0.09967674255191265,0.00201066399360416
FSU,urb,comm,perm,s52_low,cement,SSP2,2040,15.48240498746,0.60243777596,0.037044776224,2.200022375206752,0.08560534282983058,0.0052639972047842445
FSU,urb,comm,perm,s52_low,cement,SSP2,2045,17.896555163629998,0.5532241155600001,0.070394080326,2.5430688469264315,0.07861216869871072,0.010002874354774819
FSU,urb,comm,perm,s52_low,cement,SSP2,2050,19.96927983269,0.525977778816,0.111432845004,2.8375993577397334,0.07474051242000154,0.015834410257341117
FSU,urb,comm,perm,s52_low,cement,SSP2,2055,21.689901682200002,0.500345500146,0.156221130244,3.08209668042685,0.07109821093988852,0.02219874640246528
FSU,urb,comm,perm,s52_low,cement,SSP2,2060,23.0845084889,0.479366449448,0.200445088108,3.280267841938301,0.06811712492750352,0.02848289262521322
FSU,urb,comm,perm,s52_low,cement,SSP2,2070,24.99552678599,0.45667647782599996,0.265574648117,3.551820163198,0.06489292007679474,0.03773768795082484
FSU,urb,comm,perm,s52_low,cement,SSP2,2080,26.00724954414,0.411388956725,0.31021668091,3.69558417836481,0.05845764339849145,0.04408124188181048
FSU,urb,comm,perm,s52_low,cement,SSP2,2090,26.45369840267,0.365765376575,0.321120490722,3.759023771822483,0.0519746133234911,0.045630653977723784
FSU,urb,comm,perm,s52_low,cement,SSP2,2100,26.43902586558,0.310959244321,0.31242649803,3.756938830243626,0.044186758829631766,0.044395252987517425
FSU,urb,comm,perm,s52_low,concrete,SSP2,2025,4.82685623453,0.965371246906,0,4.572584912345441,0.9145169824690881,0
FSU,urb,comm,perm,s52_low,concrete,SSP2,2030,9.21887089108,0.880965233818,0.002562302508,8.733235028599852,0.8345573476251053,0.0024273243742231583
FSU,urb,comm,perm,s52_low,concrete,SSP2,2035,12.65543998878,0.701463636648,0.014149817108,11.988770980543467,0.664511617012751,0.013404426624027735
FSU,urb,comm,perm,s52_low,concrete,SSP2,2040,15.48240498746,0.60243777596,0.037044776224,14.666815834711679,0.5707022855322039,0.03509331469856163
FSU,urb,comm,perm,s52_low,concrete,SSP2,2045,17.896555163629998,0.5532241155600001,0.070394080326,16.953792312842875,0.5240811246580716,0.06668582903183214
FSU,urb,comm,perm,s52_low,concrete,SSP2,2050,19.96927983269,0.525977778816,0.111432845004,18.917329051598223,0.4982700828000103,0.10556273504894079
FSU,urb,comm,perm,s52_low,concrete,SSP2,2055,21.689901682200002,0.500345500146,0.156221130244,20.547311202845666,0.47398807293259015,0.1479916426831019
FSU,urb,comm,perm,s52_low,concrete,SSP2,2060,23.0845084889,0.479366449448,0.200445088108,21.868452279588674,0.45411416618335676,0.18988595083475482
FSU,urb,comm,perm,s52_low,concrete,SSP2,2070,24.99552678599,0.45667647782599996,0.265574648117,23.678801087986667,0.43261946717863164,0.2515845863388323
FSU,urb,comm,perm,s52_low,concrete,SSP2,2080,26.00724954414,0.411388956725,0.31021668091,24.6372278557654,0.3897176226566097,0.2938749458787365
FSU,urb,comm,perm,s52_low,concrete,SSP2,2090,26.45369840267,0.365765376575,0.321120490722,25.060158478816554,0.34649742215660734,0.3042043598514919
FSU,urb,comm,perm,s52_low,concrete,SSP2,2100,26.43902586558,0.310959244321,0.31242649803,25.046258868290842,0.2945783921975451,0.29596835325011617
FSU,urb,comm,perm,s52_low,copper,SSP2,2025,4.82685623453,0.965371246906,0,6.752622577444135e-4,1.350524515488827e-4,0
FSU,urb,comm,perm,s52_low,copper,SSP2,2030,9.21887089108,0.880965233818,0.002562302508,0.0012896915236944259,1.2324431138567e-4,3.584581956675427e-7
FSU,urb,comm,perm,s52_low,copper,SSP2,2035,12.65543998878,0.701463636648,0.014149817108,0.0017704569111544365,9.813259314002705e-5,1.979515648024885e-6
FSU,urb,comm,perm,s52_low,copper,SSP2,2040,15.48240498746,0.60243777596,0.037044776224,0.002165940570667028,8.427918151676295e-5,5.182449614244739e-6
FSU,urb,comm,perm,s52_low,copper,SSP2,2045,17.896555163629998,0.5532241155600001,0.070394080326,0.0025036727133467157,7.739434264465456e-5,9.84791410871695e-6
FSU,urb,comm,perm,s52_low,copper,SSP2,2050,19.96927983269,0.525977778816,0.111432845004,0.002793640483610808,7.358266440708851e-5,1.5589110354270002e-5
FSU,urb,comm,perm,s52_low,copper,SSP2,2055,21.689901682200002,0.500345500146,0.156221130244,0.0030343501584738767,6.999678790179344e-5,2.1854852929179753e-5
FSU,urb,comm,perm,s52_low,copper,SSP2,2060,23.0845084889,0.479366449448,0.200445088108,0.0032294513372123535,6.706188359734705e-5,2.804164784965168e-5
FSU,urb,comm,perm,s52_low,copper,SSP2,2070,24.99552678599,0.45667647782599996,0.265574648117,0.0034967968861956515,6.388762674751148e-5,3.715307184918167e-5
FSU,urb,comm,perm,s52_low,copper,SSP2,2080,26.00724954414,0.411388956725,0.31021668091,0.0036383337708023457,5.7552042619784343e-5,4.3398354159114945e-5
FSU,urb,comm,perm,s52_low,copper,SSP2,2090,26.45369840267,0.365765376575,0.321120490722,0.003700790585244373,5.116944487053275e-5,4.492376342632999e-5
FSU,urb,comm,perm,s52_low,copper,SSP2,2100,26.43902586558,0.310959244321,0.31242649803,0.0036987379426876394,4.350223648356521e-5,4.370750073923859e-5
FSU,urb,comm,perm,s52_low,glass,SSP2,2025,4.82685623453,0.965371246906,0,0.025368364003298477,0.005073672800659695,0
FSU,urb,comm,perm,s52_low,glass,SSP2,2030,9.21887089108,0.880965233818,0.002562302508,0.048451344125666124,0.004630062641159667,1.3466616686137519e-5
FSU,urb,comm,perm,s52_low,glass,SSP2,2035,12.65543998878,0.701463636648,0.014149817108,0.0665128175893417,0.0036866614634725485,7.436677073743352e-5
FSU,urb,comm,perm,s52_low,glass,SSP2,2040,15.48240498746,0.60243777596,0.037044776224,0.0813704130151316,0.003166214208030784,1.9469512287280204e-4
FSU,urb,comm,perm,s52_low,glass,SSP2,2045,17.896555163629998,0.5532241155600001,0.070394080326,0.09405838992018047,0.002907563444407309,3.6996806339753866e-4
FSU,urb,comm,perm,s52_low,glass,SSP2,2050,19.96927983269,0.525977778816,0.111432845004,0.10495194699510967,0.0027643656869655977,5.856542719797557e-4
FSU,urb,comm,perm,s52_low,glass,SSP2,2055,21.689901682200002,0.500345500146,0.156221130244,0.11399496780814795,0.002629650886287914,8.210467236802599e-4
