scenario,node,commodity,level,year,time,value,unit
R,R12_CHN,app_mat_demand_glass,demand,2020,year,0.280307761,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2025,year,0.451325064,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2030,year,0.396034572,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2035,year,0.399175856,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2040,year,0.40595701,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2045,year,0.387384314,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2050,year,0.391622961,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2020,year,0.591375732,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2025,year,1.017630521,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2030,year,0.901300191,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2035,year,0.910298616,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2040,year,0.950294461,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2045,year,0.911715385,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2050,year,0.906033677,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2020,year,0.543296553,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2025,year,1.045054776,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2030,year,0.885134579,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2035,year,0.908633862,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2040,year,0.955402259,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2045,year,0.903552206,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2050,year,0.909466508,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2020,year,0.133926727,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2025,year,0.225168401,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2030,year,0.194676187,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2035,year,0.194274106,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2040,year,0.201571838,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2045,year,0.194450399,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2050,year,0.194149357,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2020,year,0.212422558,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2025,year,0.401798336,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2030,year,0.324548714,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2035,year,0.331180296,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2040,year,0.342780554,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2045,year,0.323040872,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2050,year,0.330629437,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2020,year,2.172515602,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2025,year,3.769143696,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2030,year,3.305002495,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2035,year,3.354878412,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2040,year,3.483447837,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2045,year,3.321398616,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2050,year,3.329297375,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2020,year,0.028014625,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2025,year,0.051357371,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2030,year,0.052461724,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2035,year,0.053005643,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2040,year,0.05547494,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2045,year,0.05462257,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2050,year,0.054552395,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2020,year,0.064620676,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2025,year,0.118352836,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2030,year,0.123220054,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2035,year,0.126660529,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2040,year,0.133814899,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2045,year,0.133272897,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2050,year,0.134076314,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2020,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2025,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2030,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2035,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2040,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2045,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2050,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2020,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2025,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2030,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2035,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2040,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2045,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2050,year,0,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2020,year,0.167631091,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2025,year,0.30539686,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2030,year,0.30021493,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2035,year,0.334281207,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2040,year,0.374727518,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2045,year,0.382357367,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2050,year,0.393591485,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2020,year,0.16029443,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2025,year,0.29167002,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2030,year,0.311469852,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2035,year,0.319431299,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2040,year,0.325747473,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2045,year,0.320353635,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2050,year,0.321068227,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2020,year,0.341712764,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2025,year,0.627457228,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2030,year,0.677528856,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2035,year,0.693481105,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2040,year,0.733379083,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2045,year,0.736974255,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2050,year,0.742422779,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2020,year,0.357786281,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2025,year,0.65320065,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2030,year,0.647455143,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2035,year,0.683318562,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2040,year,0.735646546,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2045,year,0.733082211,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2050,year,0.742162487,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2020,year,0.078184663,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2025,year,0.143862768,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2030,year,0.153710391,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2035,year,0.153207802,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2040,year,0.159603236,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2045,year,0.158398508,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2050,year,0.157992312,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2020,year,0.146097163,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2025,year,0.265727147,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2030,year,0.252841027,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2035,year,0.262843916,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2040,year,0.275686594,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2045,year,0.267528401,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2050,year,0.26802889,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2020,year,1.289111799,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2025,year,2.35595123,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2030,year,2.485865162,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2035,year,2.574708492,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2040,year,2.709137186,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2045,year,2.703635248,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2050,year,2.726547512,Mt/y
R,R12_CHN,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2055,year,0.0635936,Mt/y
R,R12_CHN,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2060,year,0.062194533,Mt/y
R,R12_CHN,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2070,year,0.058599331,Mt/y
R,R12_CHN,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2080,year,0.054283244,Mt/y
R,R12_CHN,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2090,year,0.050064482,Mt/y
R,R12_CHN,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2100,year,0.046447086,Mt/y
R,R12_CHN,app_mat_demand_aluminium,demand,2055,year,0.156144517,Mt/y
R,R12_CHN,app_mat_demand_aluminium,demand,2060,year,0.151792238,Mt/y
R,R12_CHN,app_mat_demand_aluminium,demand,2070,year,0.142938928,Mt/y
R,R12_CHN,app_mat_demand_aluminium,demand,2080,year,0.132324686,Mt/y
R,R12_CHN,app_mat_demand_aluminium,demand,2090,year,0.121603614,Mt/y
R,R12_CHN,app_mat_demand_aluminium,demand,2100,year,0.112893886,Mt/y
R,R12_CHN,app_mat_demand_bio-based polypropylene,demand,2055,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polypropylene,demand,2060,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polypropylene,demand,2070,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polypropylene,demand,2080,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polypropylene,demand,2090,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polypropylene,demand,2100,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polystyrene,demand,2055,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polystyrene,demand,2060,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polystyrene,demand,2070,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polystyrene,demand,2080,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polystyrene,demand,2090,year,0,Mt/y
R,R12_CHN,app_mat_demand_bio-based polystyrene,demand,2100,year,0,Mt/y
R,R12_CHN,app_mat_demand_copper,demand,2055,year,0.45902081,Mt/y
R,R12_CHN,app_mat_demand_copper,demand,2060,year,0.445189646,Mt/y
R,R12_CHN,app_mat_demand_copper,demand,2070,year,0.413746749,Mt/y
R,R12_CHN,app_mat_demand_copper,demand,2080,year,0.381443274,Mt/y
R,R12_CHN,app_mat_demand_copper,demand,2090,year,0.351066432,Mt/y
R,R12_CHN,app_mat_demand_copper,demand,2100,year,0.323639092,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2055,year,0.372363581,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2060,year,0.363277655,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2070,year,0.339575188,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2080,year,0.314264216,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2090,year,0.290024782,Mt/y
R,R12_CHN,app_mat_demand_glass,demand,2100,year,0.266794241,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2055,year,0.860451265,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2060,year,0.834278069,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2070,year,0.789038901,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2080,year,0.73018864,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2090,year,0.668723257,Mt/y
R,R12_CHN,app_mat_demand_other materials,demand,2100,year,0.623003487,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2055,year,0.865363941,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2060,year,0.845771223,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2070,year,0.78874597,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2080,year,0.728579519,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2090,year,0.673478311,Mt/y
R,R12_CHN,app_mat_demand_other plastics,demand,2100,year,0.620810961,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2055,year,0.182626469,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2060,year,0.178677131,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2070,year,0.169496884,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2080,year,0.156971893,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2090,year,0.144307494,Mt/y
R,R12_CHN,app_mat_demand_polypropylene,demand,2100,year,0.134445934,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2055,year,0.314880438,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2060,year,0.309923176,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2070,year,0.287465989,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2080,year,0.26604248,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2090,year,0.247636594,Mt/y
R,R12_CHN,app_mat_demand_polystyrene,demand,2100,year,0.226828627,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2055,year,3.161061366,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2060,year,3.079184252,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2070,year,2.888588416,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2080,year,2.670599066,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2090,year,2.458309299,Mt/y
R,R12_CHN,app_mat_demand_steel,demand,2100,year,2.273186446,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2055,year,0.054281743,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2060,year,0.053447132,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2070,year,0.050367143,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2080,year,0.047276523,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2090,year,0.043888949,Mt/y
R,R12_CHN,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2100,year,0.040568268,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2055,year,0.13343075,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2060,year,0.131072227,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2070,year,0.123325288,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2080,year,0.115447874,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2090,year,0.107077671,Mt/y
R,R12_CHN,app_mat_scrap_aluminium,demand,2100,year,0.098706279,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2055,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2060,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2070,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2080,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2090,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polypropylene,demand,2100,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2055,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2060,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2070,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2080,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2090,year,0,Mt/y
R,R12_CHN,app_mat_scrap_bio-based polystyrene,demand,2100,year,0,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2055,year,0.391873201,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2060,year,0.382801351,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2070,year,0.359544992,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2080,year,0.333502872,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2090,year,0.307918673,Mt/y
R,R12_CHN,app_mat_scrap_copper,demand,2100,year,0.283427367,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2055,year,0.31760361,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2060,year,0.312101381,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2070,year,0.295434782,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2080,year,0.275045541,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2090,year,0.255555638,Mt/y
R,R12_CHN,app_mat_scrap_glass,demand,2100,year,0.235893275,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2055,year,0.740101275,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2060,year,0.726393051,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2070,year,0.680444215,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2080,year,0.638454376,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2090,year,0.591501716,Mt/y
R,R12_CHN,app_mat_scrap_other materials,demand,2100,year,0.544336098,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2055,year,0.73789154,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2060,year,0.724007212,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2070,year,0.682220516,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2080,year,0.635920567,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2090,year,0.588731426,Mt/y
R,R12_CHN,app_mat_scrap_other plastics,demand,2100,year,0.543951138,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2055,year,0.157544131,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2060,year,0.15509625,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2070,year,0.145310257,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2080,year,0.137062233,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2090,year,0.127099155,Mt/y
R,R12_CHN,app_mat_scrap_polypropylene,demand,2100,year,0.11735955,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2055,year,0.265254295,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2060,year,0.261189767,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2070,year,0.24863854,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2080,year,0.231202838,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2090,year,0.214891183,Mt/y
R,R12_CHN,app_mat_scrap_polystyrene,demand,2100,year,0.199353964,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2055,year,2.709678207,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2060,year,2.659181035,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2070,year,2.501278881,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2080,year,2.336471443,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2090,year,2.165050062,Mt/y
R,R12_CHN,app_mat_scrap_steel,demand,2100,year,1.996425527,Mt/y
R,R12_EEU,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2020,year,0.005340292,Mt/y
R,R12_EEU,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2025,year,0.0097096,Mt/y
R,R12_EEU,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2030,year,0.008225404,Mt/y
R,R12_EEU,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2035,year,0.008276752,Mt/y
R,R12_EEU,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2040,year,0.008797475,Mt/y
R,R12_EEU,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2045,year,0.008623314,Mt/y
R,R12_EEU,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2050,year,0.008737374,Mt/y
R,R12_EEU,app_mat_demand_aluminium,demand,2020,year,0.011541654,Mt/y
R,R12_EEU,app_mat_demand_aluminium,demand,2025,year,0.020177919,Mt/y
R,R12_EEU,app_mat_demand_aluminium,demand,2030,year,0.017311667,Mt/y
R,R12_EEU,app_mat_demand_aluminium,demand,2035,year,0.01744353,Mt/y
R,R12_EEU,app_mat_demand_aluminium,demand,2040,year,0.018164349,Mt/y
R,R12_EEU,app_mat_demand_aluminium,demand,2045,year,0.017931782,Mt/y
R,R12_EEU,app_mat_demand_aluminium,demand,2050,year,0.01796728,Mt/y
R,R12_EEU,app_mat_demand_bio-based polypropylene,demand,2020,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polypropylene,demand,2025,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polypropylene,demand,2030,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polypropylene,demand,2035,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polypropylene,demand,2040,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polypropylene,demand,2045,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polypropylene,demand,2050,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polystyrene,demand,2020,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polystyrene,demand,2025,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polystyrene,demand,2030,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polystyrene,demand,2035,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polystyrene,demand,2040,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polystyrene,demand,2045,year,0,Mt/y
R,R12_EEU,app_mat_demand_bio-based polystyrene,demand,2050,year,0,Mt/y
R,R12_EEU,app_mat_demand_copper,demand,2020,year,0.013944072,Mt/y
R,R12_EEU,app_mat_demand_copper,demand,2025,year,0.03070402,Mt/y
R,R12_EEU,app_mat_demand_copper,demand,2030,year,0.025996608,Mt/y
R,R12_EEU,app_mat_demand_copper,demand,2035,year,0.027802225,Mt/y
R,R12_EEU,app_mat_demand_copper,demand,2040,year,0.029963421,Mt/y
R,R12_EEU,app_mat_demand_copper,demand,2045,year,0.029800083,Mt/y
R,R12_EEU,app_mat_demand_copper,demand,2050,year,0.030624337,Mt/y
R,R12_EEU,app_mat_demand_glass,demand,2020,year,0.037214429,Mt/y
R,R12_EEU,app_mat_demand_glass,demand,2025,year,0.058686224,Mt/y
R,R12_EEU,app_mat_demand_glass,demand,2030,year,0.051350402,Mt/y
R,R12_EEU,app_mat_demand_glass,demand,2035,year,0.051883116,Mt/y
R,R12_EEU,app_mat_demand_glass,demand,2040,year,0.05213755,Mt/y
R,R12_EEU,app_mat_demand_glass,demand,2045,year,0.0517602,Mt/y
R,R12_EEU,app_mat_demand_glass,demand,2050,year,0.050800001,Mt/y
R,R12_EEU,app_mat_demand_other materials,demand,2020,year,0.06477049,Mt/y
R,R12_EEU,app_mat_demand_other materials,demand,2025,year,0.109981074,Mt/y
R,R12_EEU,app_mat_demand_other materials,demand,2030,year,0.098240218,Mt/y
R,R12_EEU,app_mat_demand_other materials,demand,2035,year,0.098290991,Mt/y
R,R12_EEU,app_mat_demand_other materials,demand,2040,year,0.103192752,Mt/y
R,R12_EEU,app_mat_demand_other materials,demand,2045,year,0.102821923,Mt/y
R,R12_EEU,app_mat_demand_other materials,demand,2050,year,0.103132314,Mt/y
R,R12_EEU,app_mat_demand_other plastics,demand,2020,year,0.053395861,Mt/y
R,R12_EEU,app_mat_demand_other plastics,demand,2025,year,0.103400371,Mt/y
R,R12_EEU,app_mat_demand_other plastics,demand,2030,year,0.087302555,Mt/y
R,R12_EEU,app_mat_demand_other plastics,demand,2035,year,0.089822545,Mt/y
R,R12_EEU,app_mat_demand_other plastics,demand,2040,year,0.096386349,Mt/y
R,R12_EEU,app_mat_demand_other plastics,demand,2045,year,0.094701509,Mt/y
R,R12_EEU,app_mat_demand_other plastics,demand,2050,year,0.096713571,Mt/y
